Duration,Distance,OriginalPace,HeartRate,Cadence,PowerOriginal,CalculatedPace,CalculatedStrideLength,CalculatedAerobicEfficiencyPace,CalculatedAerobicEfficiencyPower,CalculatedEfficiencyIndex
1,30.30696,268.6,145,81,174,268.6,2.76,0.026,1.199,3.723
1,30.31043,287.4,144,74,174,287.4,2.82,0.024,1.21,3.48
1,30.31437,254.3,144,83,208,254.3,2.84,0.027,1.446,3.932
1,30.31811,267.4,144,81,210,267.4,2.77,0.026,1.464,3.74
1,30.32173,275.9,144,89,147,275.9,2.44,0.025,1.026,3.624
1,30.32575,248.5,144,86,192,248.5,2.81,0.028,1.335,4.023
1,30.32971,252.8,144,86,197,252.8,2.76,0.027,1.367,3.955
1,30.33386,241.2,144,84,194,241.2,2.96,0.029,1.351,4.146
1,30.33807,237.2,144,85,220,237.2,2.98,0.029,1.528,4.216
1,30.34216,244.8,144,84,176,244.8,2.92,0.028,1.227,4.085
1,30.34571,281.8,144,81,164,281.8,2.63,0.025,1.139,3.549
1,30.34986,240.5,143,86,196,240.5,2.9,0.029,1.365,4.158
1,30.35403,240.0,144,78,201,240.0,3.21,0.029,1.397,4.167
1,30.35787,260.8,144,78,173,260.8,2.95,0.027,1.203,3.835
1,30.3613,291.0,144,83,152,291.0,2.48,0.024,1.061,3.436
1,30.36486,280.8,143,78,179,280.8,2.74,0.025,1.25,3.561
1,30.36835,286.8,144,87,189,286.8,2.4,0.024,1.32,3.487
1,30.37236,249.4,144,82,208,249.4,2.93,0.028,1.446,4.01
1,30.37631,252.8,144,82,176,252.8,2.89,0.027,1.226,3.955
1,30.37982,285.4,143,80,162,285.4,2.63,0.024,1.133,3.504
1,30.38412,232.3,143,87,193,232.3,2.97,0.03,1.35,4.305
1,30.38808,252.8,142,83,193,252.8,2.86,0.028,1.353,3.956
1,30.39198,256.4,142,90,190,256.4,2.6,0.027,1.339,3.899
1,30.39543,289.6,142,82,179,289.6,2.53,0.024,1.266,3.453
1,30.39951,245.3,141,87,207,245.3,2.81,0.029,1.468,4.077
1,30.40322,269.1,141,76,174,269.1,2.93,0.026,1.235,3.717
1,30.40736,241.6,141,84,176,241.6,2.96,0.029,1.248,4.139
1,30.41105,271.1,141,85,158,271.1,2.6,0.026,1.12,3.688
1,30.41468,275.5,141,79,187,275.5,2.76,0.026,1.332,3.63
1,30.41859,255.7,140,83,197,255.7,2.83,0.028,1.406,3.911
1,30.42185,306.5,140,90,168,306.5,2.17,0.023,1.206,3.262
1,30.42588,248.4,140,85,197,248.4,2.84,0.029,1.406,4.026
1,30.43014,234.6,140,88,188,234.6,2.91,0.031,1.349,4.263
1,30.4345,229.3,139,87,194,229.3,3.01,0.031,1.395,4.361
1,30.43844,254.3,139,81,195,254.3,2.91,0.028,1.4,3.933
1,30.44255,243.0,139,84,207,243.0,2.94,0.03,1.487,4.115
1,30.44728,211.7,139,84,184,211.7,3.37,0.034,1.322,4.723
1,30.45121,254.0,138,81,171,254.0,2.92,0.028,1.235,3.938
1,30.45548,234.6,138,83,194,234.6,3.08,0.031,1.409,4.262
1,30.45974,234.7,137,81,181,234.7,3.16,0.031,1.32,4.262
1,30.46352,264.3,137,77,175,264.3,2.95,0.028,1.275,3.784
1,30.46839,205.5,138,87,234,205.5,3.36,0.035,1.694,4.866
1,30.47276,228.5,139,87,194,228.5,3.02,0.031,1.395,4.376
1,30.47643,272.8,139,80,145,272.8,2.75,0.026,1.043,3.665
1,30.4801,272.4,139,88,192,272.4,2.5,0.026,1.379,3.671
1,30.48383,268.1,139,86,149,268.1,2.6,0.027,1.074,3.73
1,30.48778,253.1,139,87,184,253.1,2.72,0.028,1.32,3.951
1,30.49219,226.9,139,84,194,226.9,3.15,0.032,1.388,4.408
1,30.49642,236.3,140,87,161,236.3,2.92,0.03,1.149,4.232
1,30.50011,270.7,140,85,155,270.7,2.61,0.026,1.109,3.694
1,30.50398,258.4,140,89,174,258.4,2.61,0.028,1.249,3.87
1,30.50734,298.3,140,79,157,298.3,2.55,0.024,1.123,3.352
1,30.51177,225.8,140,85,169,225.8,3.13,0.032,1.208,4.429
1,30.5154,274.9,140,91,166,274.9,2.4,0.026,1.183,3.637
1,30.51884,290.8,140,82,180,290.8,2.52,0.025,1.284,3.439
1,30.523,240.6,140,82,206,240.6,3.04,0.03,1.47,4.156
1,30.52675,266.3,140,80,176,266.3,2.82,0.027,1.254,3.755
1,30.53052,265.7,139,83,184,265.7,2.72,0.027,1.321,3.763
1,30.53403,284.2,139,89,192,284.2,2.37,0.025,1.379,3.518
1,30.53755,284.7,139,89,170,284.7,2.37,0.025,1.221,3.512
1,30.54172,239.3,140,93,166,239.3,2.7,0.03,1.193,4.178
1,30.54643,212.6,140,85,212,212.6,3.32,0.034,1.515,4.704
1,30.55018,266.7,139,85,175,266.7,2.65,0.027,1.256,3.75
1,30.55398,263.1,139,82,167,263.1,2.78,0.027,1.197,3.801
1,30.55856,218.5,139,89,190,218.5,3.09,0.033,1.373,4.577
1,30.56223,272.0,137,86,203,272.0,2.56,0.027,1.484,3.676
1,30.56569,288.8,138,86,202,288.8,2.42,0.025,1.466,3.462
1,30.56959,256.8,137,84,180,256.8,2.78,0.028,1.316,3.894
1,30.57378,238.6,137,91,199,238.6,2.76,0.031,1.452,4.191
1,30.57793,241.0,137,89,170,241.0,2.8,0.03,1.246,4.149
1,30.58166,267.6,136,80,132,267.6,2.8,0.027,0.967,3.737
1,30.58622,219.4,136,89,202,219.4,3.07,0.033,1.482,4.557
1,30.59048,234.8,137,86,190,234.8,2.97,0.031,1.385,4.26
1,30.59421,268.3,136,81,171,268.3,2.76,0.027,1.251,3.728
1,30.59888,214.0,137,82,194,214.0,3.42,0.034,1.416,4.674
1,30.60257,271.3,137,85,175,271.3,2.6,0.027,1.279,3.686
1,30.60615,278.9,137,79,170,278.9,2.72,0.026,1.244,3.585
1,30.61028,242.4,136,81,178,242.4,3.06,0.03,1.301,4.125
1,30.6139,276.2,136,83,147,276.2,2.62,0.027,1.079,3.621
1,30.61741,284.7,136,85,157,284.7,2.48,0.026,1.151,3.513
1,30.62118,265.2,136,82,151,265.2,2.76,0.028,1.111,3.771
1,30.62554,229.5,136,86,199,229.5,3.04,0.032,1.464,4.358
1,30.62924,270.2,136,78,175,270.2,2.85,0.027,1.286,3.701
1,30.63322,251.3,136,88,209,251.3,2.71,0.029,1.532,3.979
1,30.63694,268.9,136,83,151,268.9,2.69,0.027,1.109,3.719
1,30.64152,218.3,135,82,206,218.3,3.35,0.034,1.525,4.582
1,30.64501,287.0,135,75,149,287.0,2.79,0.026,1.103,3.484
1,30.64939,228.3,136,90,213,228.3,2.92,0.032,1.572,4.38
1,30.65376,228.4,135,92,187,228.4,2.85,0.032,1.387,4.378
1,30.65765,257.0,135,87,164,257.0,2.68,0.029,1.212,3.891
1,30.6616,253.7,135,91,181,253.7,2.6,0.029,1.339,3.941
1,30.66524,274.2,136,89,186,274.2,2.46,0.027,1.366,3.647
1,30.66888,275.2,136,85,167,275.2,2.56,0.027,1.23,3.634
1,30.6726,268.4,135,85,170,268.4,2.63,0.028,1.257,3.726
1,30.67648,257.5,135,78,194,257.5,2.99,0.029,1.441,3.883
1,30.67983,299.1,135,81,159,299.1,2.48,0.025,1.176,3.344
1,30.68326,291.2,135,86,153,291.2,2.4,0.025,1.136,3.434
1,30.68755,233.5,134,83,175,233.5,3.1,0.032,1.302,4.283
1,30.69198,225.3,134,83,221,225.3,3.21,0.033,1.649,4.439
1,30.69582,260.8,135,83,179,260.8,2.77,0.028,1.327,3.834
1,30.69979,251.9,135,82,184,251.9,2.9,0.029,1.368,3.97
1,30.70389,243.7,133,84,178,243.7,2.93,0.031,1.337,4.104
1,30.70774,259.6,133,80,168,259.6,2.89,0.029,1.263,3.852
1,30.71107,300.2,133,84,158,300.2,2.38,0.025,1.188,3.331
1,30.71511,247.6,134,85,193,247.6,2.85,0.03,1.443,4.039
1,30.71905,253.8,133,82,167,253.8,2.88,0.03,1.25,3.94
1,30.7228,266.7,133,78,186,266.7,2.88,0.028,1.402,3.749
1,30.72667,258.9,133,81,167,258.9,2.86,0.029,1.259,3.863
1,30.73053,258.7,132,81,204,258.7,2.86,0.029,1.54,3.866
1,30.73434,262.8,133,86,157,262.8,2.65,0.029,1.181,3.805
1,30.73841,245.5,132,81,156,245.5,3.02,0.031,1.18,4.073
1,30.7422,263.8,132,85,180,263.8,2.68,0.029,1.362,3.79
1,30.7459,270.4,132,90,182,270.4,2.47,0.028,1.378,3.699
1,30.7498,256.0,132,83,178,256.0,2.82,0.03,1.345,3.907
1,30.75351,269.5,132,90,171,269.5,2.47,0.028,1.295,3.71
1,30.75767,240.5,132,88,151,240.5,2.84,0.032,1.147,4.159
1,30.76134,272.8,132,91,181,272.8,2.42,0.028,1.372,3.666
1,30.76518,260.4,133,87,181,260.4,2.65,0.029,1.367,3.84
1,30.76885,272.4,133,84,181,272.4,2.62,0.028,1.354,3.671
1,30.77268,261.0,133,81,185,261.0,2.84,0.029,1.391,3.831
1,30.77642,267.4,133,85,174,267.4,2.64,0.028,1.309,3.74
1,30.78038,252.8,133,83,189,252.8,2.86,0.03,1.421,3.956
1,30.78436,251.3,133,79,200,251.3,3.02,0.03,1.503,3.98
1,30.78799,275.3,132,85,175,275.3,2.56,0.027,1.326,3.633
1,30.79183,260.5,132,88,160,260.5,2.62,0.029,1.216,3.839
1,30.79597,241.7,131,84,165,241.7,2.96,0.031,1.256,4.138
1,30.79981,260.2,131,84,169,260.2,2.74,0.029,1.29,3.843
1,30.80346,274.2,131,84,180,274.2,2.6,0.028,1.375,3.647
1,30.80758,242.4,131,83,193,242.4,2.98,0.032,1.475,4.126
1,30.81132,267.6,131,89,177,267.6,2.52,0.028,1.347,3.736
1,30.81535,248.3,132,85,208,248.3,2.84,0.031,1.582,4.027
1,30.81882,287.8,131,86,171,287.8,2.42,0.027,1.31,3.475
1,30.82258,266.4,131,84,181,266.4,2.68,0.029,1.387,3.754
1,30.82603,289.7,131,81,159,289.7,2.56,0.026,1.217,3.452
1,30.82964,276.6,131,78,153,276.6,2.78,0.028,1.169,3.616
1,30.83415,222.1,131,82,212,222.1,3.29,0.034,1.618,4.503
1,30.83796,262.3,131,81,151,262.3,2.82,0.029,1.147,3.812
1,30.84175,263.5,132,82,180,263.5,2.78,0.029,1.367,3.795
1,30.84595,238.3,132,83,162,238.3,3.03,0.032,1.23,4.197
1,30.84963,272.0,132,83,176,272.0,2.66,0.028,1.333,3.677
1,30.85346,260.8,132,81,176,260.8,2.84,0.029,1.331,3.834
1,30.85701,281.4,132,86,162,281.4,2.48,0.027,1.231,3.553
1,30.86029,305.5,132,88,163,305.5,2.23,0.025,1.24,3.273
1,30.8638,284.9,132,81,159,284.9,2.6,0.027,1.21,3.511
1,30.86759,263.8,131,84,183,263.8,2.71,0.029,1.4,3.791
1,30.871,293.2,131,83,161,293.2,2.47,0.026,1.231,3.411
1,30.87482,261.8,131,77,144,261.8,2.98,0.029,1.101,3.82
1,30.87793,321.1,131,75,151,321.1,2.49,0.024,1.152,3.114
1,30.88186,254.5,132,81,167,254.5,2.91,0.03,1.262,3.929
1,30.88525,295.0,133,83,162,295.0,2.45,0.026,1.22,3.39
1,30.88909,260.3,132,80,166,260.3,2.88,0.029,1.259,3.842
1,30.89264,282.2,131,87,158,282.2,2.44,0.027,1.205,3.543
1,30.89685,237.2,131,87,179,237.2,2.91,0.032,1.367,4.216
1,30.9001,308.1,131,81,135,308.1,2.4,0.025,1.03,3.246
1,30.9044,232.3,131,80,185,232.3,3.23,0.033,1.417,4.306
1,30.90866,234.7,130,82,195,234.7,3.12,0.033,1.496,4.261
1,30.91273,245.9,131,94,186,245.9,2.6,0.031,1.424,4.067
1,30.91656,261.0,132,84,193,261.0,2.74,0.029,1.458,3.831
1,30.92043,258.5,133,91,174,258.5,2.55,0.029,1.312,3.869
1,30.92389,289.3,132,84,166,289.3,2.47,0.026,1.26,3.457
1,30.92757,271.3,132,78,152,271.3,2.84,0.028,1.149,3.686
1,30.93117,277.9,132,82,186,277.9,2.63,0.027,1.414,3.598
1,30.93514,252.3,131,87,180,252.3,2.73,0.03,1.371,3.964
1,30.93978,215.4,132,80,208,215.4,3.48,0.035,1.576,4.643
1,30.94338,277.5,131,81,159,277.5,2.67,0.027,1.211,3.603
1,30.94777,227.7,130,92,208,227.7,2.86,0.034,1.591,4.392
1,30.95179,248.8,130,83,172,248.8,2.91,0.031,1.318,4.019
1,30.9556,262.6,130,87,186,262.6,2.63,0.029,1.43,3.808
1,30.95893,300.0,130,86,165,300.0,2.33,0.026,1.267,3.334
1,30.9621,315.8,131,84,171,315.8,2.26,0.024,1.307,3.167
1,30.96565,281.9,130,80,144,281.9,2.66,0.027,1.108,3.547
1,30.96901,297.9,129,76,159,297.9,2.65,0.026,1.225,3.357
1,30.97279,264.4,130,84,151,264.4,2.7,0.029,1.162,3.782
1,30.97697,238.8,130,78,176,238.8,3.22,0.032,1.354,4.187
1,30.98124,234.4,130,88,186,234.4,2.91,0.033,1.435,4.267
1,30.98532,244.9,130,81,167,244.9,3.02,0.031,1.28,4.083
1,30.98885,283.2,130,83,159,283.2,2.55,0.027,1.223,3.53
1,30.99275,256.7,130,82,137,256.7,2.85,0.03,1.047,3.895
1,30.99693,239.3,131,87,189,239.3,2.88,0.032,1.444,4.178
1,31.0001,314.7,131,82,170,314.7,2.32,0.024,1.294,3.177
1,31.00412,248.8,132,79,180,248.8,3.05,0.031,1.366,4.019
1,31.00759,288.2,132,83,176,288.2,2.51,0.026,1.332,3.47
1,31.01129,270.8,132,83,158,270.8,2.67,0.028,1.2,3.693
1,31.01509,263.3,132,79,162,263.3,2.88,0.029,1.232,3.798
1,31.01893,260.1,132,76,153,260.1,3.03,0.029,1.161,3.844
1,31.02248,281.5,132,80,161,281.5,2.66,0.027,1.222,3.553
1,31.0258,301.6,132,85,149,301.6,2.34,0.025,1.131,3.316
1,31.02935,281.7,131,84,169,281.7,2.54,0.027,1.283,3.55
1,31.03377,226.2,131,83,174,226.2,3.2,0.034,1.328,4.42
1,31.03734,280.1,131,84,134,280.1,2.55,0.027,1.021,3.57
1,31.04187,220.9,131,85,176,220.9,3.2,0.034,1.341,4.527
1,31.04537,285.4,131,79,163,285.4,2.66,0.027,1.238,3.504
1,31.04932,253.3,131,83,170,253.3,2.85,0.03,1.29,3.948
1,31.05315,260.9,132,84,158,260.9,2.74,0.029,1.195,3.833
1,31.05663,287.1,132,81,168,287.1,2.58,0.026,1.274,3.484
1,31.06003,294.5,132,80,134,294.5,2.55,0.026,1.014,3.396
1,31.064,251.6,133,85,193,251.6,2.81,0.03,1.451,3.975
1,31.06846,224.5,134,84,162,224.5,3.18,0.033,1.214,4.455
1,31.07222,266.1,133,87,141,266.1,2.59,0.028,1.06,3.758
1,31.07603,262.6,133,78,176,262.6,2.93,0.029,1.323,3.808
1,31.07993,256.1,134,84,183,256.1,2.79,0.029,1.37,3.905
1,31.08361,271.8,134,88,168,271.8,2.51,0.027,1.257,3.679
1,31.08709,287.6,134,81,162,287.6,2.58,0.026,1.212,3.478
1,31.09126,240.0,134,88,189,240.0,2.84,0.031,1.415,4.167
1,31.09466,293.5,133,83,139,293.5,2.46,0.026,1.044,3.407
1,31.09842,265.8,133,87,168,265.8,2.59,0.028,1.262,3.762
1,31.10202,277.8,133,81,165,277.8,2.67,0.027,1.244,3.6
1,31.10611,244.9,133,85,156,244.9,2.88,0.031,1.175,4.083
1,31.10924,319.3,132,79,139,319.3,2.38,0.024,1.053,3.132
1,31.11282,279.3,132,84,154,279.3,2.56,0.027,1.169,3.581
1,31.11623,293.2,132,77,158,293.2,2.66,0.026,1.199,3.41
1,31.12042,238.9,131,75,170,238.9,3.35,0.032,1.292,4.187
1,31.12385,291.0,132,81,169,291.0,2.55,0.026,1.285,3.437
1,31.12768,261.1,131,87,168,261.1,2.64,0.029,1.282,3.83
1,31.1316,255.4,131,91,166,255.4,2.58,0.03,1.268,3.916
1,31.13514,282.1,131,80,159,282.1,2.66,0.027,1.213,3.544
1,31.13887,268.3,131,87,185,268.3,2.57,0.028,1.411,3.727
1,31.14276,257.3,131,85,178,257.3,2.74,0.03,1.355,3.887
1,31.14613,296.9,131,88,166,296.9,2.3,0.026,1.264,3.368
1,31.15047,230.2,131,80,172,230.2,3.26,0.033,1.314,4.345
1,31.15387,293.8,130,86,145,293.8,2.38,0.026,1.116,3.404
1,31.15806,239.0,129,91,185,239.0,2.76,0.032,1.433,4.184
1,31.16155,286.3,128,78,158,286.3,2.69,0.027,1.233,3.493
1,31.16545,256.7,128,75,175,256.7,3.12,0.03,1.364,3.896
1,31.16911,273.1,129,80,180,273.1,2.75,0.028,1.393,3.662
1,31.17202,343.5,128,77,108,343.5,2.27,0.023,0.841,2.911
1,31.17549,288.1,128,85,152,288.1,2.45,0.027,1.184,3.471
1,31.17887,295.9,128,81,162,295.9,2.5,0.026,1.265,3.379
1,31.18228,293.3,128,83,148,293.3,2.46,0.027,1.152,3.409
1,31.18615,258.0,128,90,170,258.0,2.58,0.03,1.323,3.875
1,31.18975,278.4,129,85,140,278.4,2.54,0.028,1.089,3.592
1,31.19356,262.4,129,86,176,262.4,2.66,0.03,1.362,3.81
1,31.19755,250.7,129,89,177,250.7,2.69,0.031,1.373,3.989
1,31.20159,247.2,129,84,164,247.2,2.89,0.031,1.269,4.046
1,31.20568,244.7,129,71,178,244.7,3.45,0.032,1.374,4.086
1,31.20939,269.3,130,78,168,269.3,2.86,0.029,1.289,3.714
1,31.21237,335.7,130,88,133,335.7,2.03,0.023,1.021,2.979
1,31.21571,299.3,130,83,135,299.3,2.41,0.026,1.04,3.341
1,31.21866,339.6,130,81,114,339.6,2.18,0.023,0.875,2.944
1,31.22224,279.1,131,82,166,279.1,2.62,0.027,1.268,3.583
1,31.22587,275.6,131,85,161,275.6,2.56,0.028,1.227,3.628
1,31.22974,258.3,130,83,182,258.3,2.8,0.03,1.394,3.871
1,31.23308,299.3,130,82,132,299.3,2.44,0.026,1.011,3.341
1,31.23697,256.9,130,89,169,256.9,2.62,0.03,1.294,3.893
1,31.24092,253.2,130,76,166,253.2,3.12,0.03,1.278,3.95
1,31.24402,322.3,130,85,125,322.3,2.19,0.024,0.966,3.102
1,31.24741,295.0,129,79,151,295.0,2.57,0.026,1.168,3.39
1,31.25136,253.3,129,84,151,253.3,2.82,0.031,1.167,3.948
1,31.25536,250.0,129,80,150,250.0,3.0,0.031,1.162,4.0
1,31.25928,255.0,129,80,161,255.0,2.94,0.03,1.247,3.922
1,31.26278,285.7,129,79,161,285.7,2.66,0.027,1.246,3.5
1,31.26578,333.4,129,80,127,333.4,2.25,0.023,0.985,3.0
1,31.26922,290.7,129,80,157,290.7,2.58,0.027,1.221,3.44
1,31.27288,273.8,128,90,161,273.8,2.44,0.028,1.257,3.653
1,31.27648,277.6,128,83,175,277.6,2.6,0.028,1.366,3.602
1,31.28013,273.9,128,91,166,273.9,2.41,0.029,1.296,3.651
1,31.2833,315.1,128,83,126,315.1,2.29,0.025,0.989,3.173
1,31.28697,272.7,127,84,144,272.7,2.62,0.029,1.135,3.667
1,31.29103,246.2,127,85,202,246.2,2.87,0.032,1.584,4.061
1,31.29573,212.8,128,85,206,212.8,3.32,0.037,1.617,4.698
1,31.29937,274.6,129,90,156,274.6,2.43,0.028,1.212,3.642
1,31.30298,277.0,129,86,167,277.0,2.52,0.028,1.291,3.61
1,31.30713,241.2,129,85,195,241.2,2.93,0.032,1.513,4.145
1,31.31078,273.4,128,84,152,273.4,2.61,0.028,1.181,3.657
1,31.31469,256.2,128,83,151,256.2,2.82,0.03,1.179,3.903
1,31.31848,263.9,128,82,178,263.9,2.77,0.03,1.387,3.79
1,31.32189,293.2,128,78,152,293.2,2.62,0.027,1.189,3.41
1,31.32565,265.6,128,84,168,265.6,2.69,0.029,1.31,3.764
1,31.32923,279.2,128,70,165,279.2,3.07,0.028,1.291,3.582
1,31.33253,302.9,127,80,140,302.9,2.48,0.026,1.104,3.301
1,31.3362,272.9,127,90,156,272.9,2.44,0.029,1.228,3.664
1,31.33955,298.5,128,78,157,298.5,2.58,0.026,1.228,3.35
1,31.34286,302.4,128,89,167,302.4,2.23,0.026,1.302,3.307
1,31.34607,311.4,128,85,124,311.4,2.27,0.025,0.969,3.211
1,31.34975,271.4,127,86,135,271.4,2.57,0.029,1.057,3.685
1,31.35303,304.6,127,80,167,304.6,2.46,0.026,1.312,3.283
1,31.35651,288.1,127,81,129,288.1,2.57,0.027,1.017,3.471
1,31.35974,308.7,127,84,157,308.7,2.31,0.025,1.234,3.239
1,31.36357,261.6,127,85,153,261.6,2.7,0.03,1.205,3.822
1,31.3675,254.2,127,89,164,254.2,2.65,0.031,1.292,3.934
1,31.37021,369.8,127,78,109,369.8,2.08,0.021,0.855,2.705
1,31.37381,277.1,128,83,160,277.1,2.61,0.028,1.248,3.608
1,31.37771,256.7,129,82,157,256.7,2.85,0.03,1.217,3.896
1,31.38099,304.9,129,88,148,304.9,2.24,0.026,1.149,3.279
1,31.38465,272.8,128,80,168,272.8,2.75,0.029,1.31,3.666
1,31.38779,318.5,128,82,114,318.5,2.3,0.025,0.893,3.139
1,31.3916,262.7,128,78,138,262.7,2.93,0.03,1.072,3.807
1,31.39533,268.3,128,83,157,268.3,2.69,0.029,1.226,3.727
1,31.39888,281.5,128,81,137,281.5,2.63,0.028,1.074,3.552
1,31.40272,260.6,128,78,166,260.6,2.95,0.03,1.296,3.838
1,31.40645,268.3,128,91,154,268.3,2.46,0.029,1.203,3.727
1,31.41047,248.4,127,88,180,248.4,2.74,0.032,1.419,4.025
1,31.41417,270.0,127,92,166,270.0,2.42,0.029,1.316,3.703
1,31.41774,280.0,126,83,153,280.0,2.58,0.028,1.216,3.571
1,31.42154,263.6,126,88,173,263.6,2.59,0.03,1.368,3.793
1,31.4245,337.7,127,83,147,337.7,2.14,0.023,1.163,2.961
1,31.42828,264.2,126,79,145,264.2,2.87,0.03,1.154,3.785
1,31.43184,281.5,126,82,147,281.5,2.6,0.028,1.171,3.552
1,31.43544,277.3,126,76,147,277.3,2.85,0.029,1.164,3.606
1,31.43899,281.8,126,86,163,281.8,2.48,0.028,1.293,3.549
1,31.44325,234.9,126,84,162,234.9,3.04,0.034,1.287,4.258
1,31.44699,267.0,125,89,136,267.0,2.53,0.03,1.089,3.746
1,31.45105,246.7,125,85,184,246.7,2.86,0.032,1.47,4.054
1,31.45438,300.0,125,77,139,300.0,2.6,0.027,1.11,3.333
1,31.45787,286.5,124,78,129,286.5,2.68,0.028,1.04,3.49
1,31.4617,261.3,124,82,159,261.3,2.8,0.031,1.283,3.827
1,31.46556,259.0,124,77,146,259.0,3.01,0.031,1.176,3.861
1,31.46889,300.3,124,78,123,300.3,2.56,0.027,0.993,3.33
1,31.47229,294.0,124,79,144,294.0,2.58,0.027,1.162,3.401
1,31.47568,295.5,123,80,128,295.5,2.54,0.027,1.035,3.384
1,31.47918,285.4,124,77,149,285.4,2.73,0.028,1.203,3.504
1,31.48222,329.3,124,79,111,329.3,2.31,0.025,0.895,3.036
1,31.48538,316.0,124,83,139,316.0,2.29,0.026,1.124,3.164
1,31.48903,273.9,123,76,147,273.9,2.88,0.03,1.195,3.651
1,31.4924,296.5,123,83,131,296.5,2.44,0.027,1.064,3.372
1,31.49641,249.9,123,89,176,249.9,2.7,0.033,1.439,4.002
1,31.50016,266.1,122,79,165,266.1,2.85,0.031,1.345,3.758
1,31.50383,272.5,122,83,134,272.5,2.65,0.03,1.095,3.67
1,31.50704,311.8,123,77,122,311.8,2.5,0.026,0.995,3.207
1,31.5106,280.5,122,82,145,280.5,2.61,0.029,1.189,3.565
1,31.51416,281.0,122,80,173,281.0,2.67,0.029,1.418,3.559
1,31.51804,258.2,123,80,156,258.2,2.9,0.032,1.272,3.873
1,31.52229,235.2,123,81,189,235.2,3.15,0.034,1.534,4.251
1,31.52623,253.4,124,87,167,253.4,2.72,0.032,1.351,3.947
1,31.5298,280.8,124,87,173,280.8,2.46,0.029,1.393,3.561
1,31.53303,308.8,124,88,150,308.8,2.21,0.026,1.213,3.239
1,31.53569,376.4,123,80,110,376.4,1.99,0.022,0.899,2.657
1,31.53916,288.3,123,76,116,288.3,2.74,0.028,0.94,3.469
1,31.54216,333.0,122,78,126,333.0,2.31,0.025,1.03,3.003
1,31.54584,272.2,122,83,126,272.2,2.66,0.03,1.034,3.674
1,31.54911,305.2,122,77,143,305.2,2.55,0.027,1.169,3.277
1,31.5529,264.1,123,90,173,264.1,2.52,0.031,1.406,3.786
1,31.55608,314.7,122,81,125,314.7,2.35,0.026,1.023,3.178
1,31.56015,245.7,123,79,151,245.7,3.09,0.033,1.23,4.07
1,31.56427,242.7,123,84,150,242.7,2.94,0.033,1.218,4.121
1,31.56766,294.8,123,80,128,294.8,2.54,0.028,1.039,3.392
1,31.57139,268.2,123,83,151,268.2,2.7,0.03,1.224,3.728
1,31.57486,287.9,123,94,140,287.9,2.22,0.028,1.133,3.473
1,31.57793,326.0,123,80,122,326.0,2.3,0.025,0.995,3.068
1,31.58109,316.3,123,78,151,316.3,2.43,0.026,1.219,3.161
1,31.58531,237.0,123,90,193,237.0,2.81,0.034,1.564,4.219
1,31.58865,299.9,123,80,137,299.9,2.5,0.027,1.117,3.334
1,31.59216,284.5,122,88,159,284.5,2.4,0.029,1.3,3.515
1,31.59523,325.8,122,91,122,325.8,2.02,0.025,0.993,3.07
1,31.59858,298.9,123,90,150,298.9,2.23,0.027,1.225,3.345
1,31.60249,255.4,122,84,165,255.4,2.8,0.032,1.348,3.916
1,31.60619,270.7,122,75,166,270.7,2.96,0.03,1.362,3.694
1,31.60951,300.8,121,77,137,300.8,2.59,0.027,1.133,3.324
1,31.61302,285.2,121,87,178,285.2,2.42,0.029,1.476,3.507
1,31.61666,274.3,120,91,134,274.3,2.4,0.03,1.113,3.646
1,31.62035,271.0,120,80,160,271.0,2.77,0.031,1.326,3.69
1,31.62349,319.1,121,77,128,319.1,2.44,0.026,1.055,3.134
1,31.62731,261.2,122,86,176,261.2,2.67,0.031,1.445,3.829
1,31.63079,288.1,121,86,134,288.1,2.42,0.029,1.107,3.471
1,31.63482,248.0,122,86,168,248.0,2.81,0.033,1.381,4.033
1,31.63804,310.5,122,82,156,310.5,2.36,0.026,1.279,3.221
1,31.64136,301.2,123,83,135,301.2,2.4,0.027,1.1,3.32
1,31.64546,243.9,123,86,168,243.9,2.86,0.033,1.37,4.1
1,31.64864,314.7,123,85,157,314.7,2.24,0.026,1.277,3.177
1,31.65227,274.8,123,82,170,274.8,2.66,0.029,1.374,3.638
1,31.6558,284.0,123,86,148,284.0,2.46,0.029,1.205,3.521
1,31.65646,1512.3,123,45,0,1512.3,0.88,0.005,,0.661
1,31.66021,266.3,123,88,148,266.3,2.56,0.031,1.202,3.755
1,31.66401,263.2,123,71,120,263.2,3.21,0.031,0.972,3.799
1,31.66758,279.9,123,82,140,279.9,2.61,0.029,1.139,3.573
1,31.67125,272.4,123,88,145,272.4,2.5,0.03,1.18,3.671
1,31.67446,311.5,123,84,128,311.5,2.29,0.026,1.037,3.21
1,31.67808,276.6,123,82,159,276.6,2.65,0.029,1.292,3.615
1,31.68114,326.8,123,84,101,326.8,2.19,0.025,0.823,3.06
1,31.68412,336.0,123,81,122,336.0,2.2,0.024,0.987,2.976
1,31.68786,266.7,123,87,184,266.7,2.59,0.03,1.499,3.749
1,31.69154,271.8,123,78,147,271.8,2.83,0.03,1.199,3.679
1,31.6957,240.8,123,83,152,240.8,3.0,0.034,1.232,4.153
1,31.69911,292.6,123,77,149,292.6,2.66,0.028,1.209,3.417
1,31.70253,293.0,123,84,154,293.0,2.44,0.028,1.245,3.413
